fecha,nivel_general,alimentos_y_bebidas_no_alcohólicas,alimentos,pan_y_cereales,carnes_y_derivados,leche_productos_lácteos_y_huevos,aceites_grasas_y_manteca,frutas,verduras_tubérculos_y_legumbres,azúcar_dulces_chocolate_golosinas_etc.,bebidas_no_alcohólicas,café_té_yerba_y_cacao,aguas_minerales_bebidas_gaseosas_y_jugos,bebidas_alcohólicas_y_tabaco,bebidas_alcohólicas,tabaco,prendas_de_vestir_y_calzado,prendas_de_vestir_y_materiales,calzado,vivienda_agua_electricidad_gas_y_otros_combustibles,alquiler_de_la_vivienda_y_gastos_conexos,alquiler_de_la_vivienda,mantenimiento_y_reparación_de_la_vivienda,electricidad_gas_y_otros_combustibles,equipamiento_y_mantenimiento_del_hogar,bienes_y_servicios_para_la_conservación_del_hogar,salud,productos_medicinales_artefactos_y_equipos_para_la_salud,gastos_de_prepagas,transporte,adquisición_de_vehículos,funcionamiento_de_equipos_de_transporte_personal,combustibles_y_lubricantes_para_vehículos_de_uso_del_hogar,transporte_público,comunicación,servicios__de_telefonía_e_internet,recreación_y_cultura,equipos_audiovisuales_fotográficos_y_de_procesamiento_de_la_información,servicios_recreativos_y_culturales,periódicos_diarios_revistas_libros_y_artículos_de_papelería,educación,restaurantes_y_hoteles,restaurantes_y_comidas_fuera_del_hogar,bienes_y_servicios_varios,cuidado_personal,region
2020-08-01,340.159,349.4856,348.6975,350.399,333.6094,370.6299,337.5558,347.0807,357.8248,381.8798,356.4291,396.6571,340.6059,275.4803,241.559,305.7676,317.9052,312.6416,332.5973,338.77,242.2956,238.6484,,457.5938,346.3082,308.0534,378.238,434.8646,296.2407,361.8261,469.346,316.1463,306.2396,332.5717,364.7924,360.6305,331.193,,289.8236,324.5329,280.9819,310.8161,310.8115,333.5342,347.7643,Region Pampeana
2020-09-01,350.037,360.0591,360.043,355.9393,341.5949,372.7736,340.6752,375.698,399.76,387.3055,360.2004,401.8377,343.8229,286.7544,243.7759,325.1286,330.9736,324.586,348.8033,345.7148,246.193,242.8832,,466.5005,354.239,312.1472,393.2183,457.6553,296.2407,376.4649,493.9836,327.0079,315.9734,343.1745,370.1953,365.1191,334.2974,,288.1468,331.8872,282.1714,319.0285,318.9968,337.3861,351.8192,Region Pampeana
2020-10-01,364.09,376.877,377.5246,366.8175,352.0545,380.4452,353.8632,415.7139,461.6648,394.0186,371.1713,413.2849,354.6064,292.6825,254.8252,326.4843,354.7742,349.536,369.3952,354.5622,251.4811,248.6179,,474.9085,369.4718,323.4521,406.9482,476.1747,296.2407,392.8405,521.5405,341.9579,330.8638,347.2192,371.883,366.7125,344.2541,,288.5595,346.3394,282.8527,330.4257,330.3456,344.4139,359.5991,Region Pampeana
2020-11-01,376.3817,389.9047,390.6082,376.815,368.9626,387.7105,369.5513,452.1572,465.569,400.7113,383.7061,430.7027,365.2206,302.7303,266.1458,335.3956,368.3907,363.9176,380.8765,365.1937,259.4336,255.9393,,481.289,383.1248,333.5851,422.0734,500.0909,296.2407,404.9158,545.1968,350.8277,339.4611,351.3527,372.6465,366.6485,362.4915,,311.4575,358.0121,283.8029,340.5653,340.4487,352.0259,367.4739,Region Pampeana
2020-12-01,392.1591,410.4009,412.1502,384.3536,427.6452,391.6028,379.029,483.4644,418.0277,407.4197,394.9884,443.6335,375.8545,313.5887,276.1826,346.9875,379.6781,375.0883,392.4895,373.2277,267.7744,261.1009,,484.8124,394.0748,340.8046,443.7132,522.2995,329.9596,424.4015,573.3549,368.1487,357.2486,364.2329,372.3729,366.6485,388.0503,,339.839,369.1579,284.1361,352.8094,352.2793,359.0625,373.8195,Region Pampeana
2021-01-01,410.2886,434.1033,437.011,399.7613,468.5906,400.5656,405.9871,525.798,423.4866,418.5903,408.4836,461.5895,387.595,329.2646,290.3198,364.0373,388.2065,383.5239,401.2769,382.8587,272.898,270.442,,490.3787,405.6861,349.3831,458.1655,542.8828,333.7143,448.091,598.8905,396.6178,388.0645,371.8756,421.9765,417.3826,410.1127,,364.9112,382.8285,284.1361,368.9803,366.1274,366.8238,382.737,Region Pampeana
2021-02-01,424.4373,449.5755,452.4645,417.2616,480.7398,414.1597,435.5303,551.1527,440.8988,429.1306,424.1202,482.013,401.3489,340.5143,303.5751,373.4963,400.1579,393.9361,417.5248,388.9795,280.5617,277.6699,,488.0379,422.1181,366.3015,474.8498,568.9273,333.9428,469.8778,632.0978,417.1324,409.7377,380.5539,434.0161,428.9664,416.85,,366.9666,401.2008,284.3727,388.2627,386.6277,378.8966,394.514,Region Pampeana
2021-03-01,444.913,470.9722,474.8462,434.2876,506.6591,440.3528,461.0981,556.9282,465.5234,442.4651,436.8381,500.4663,411.8108,363.6578,322.0668,400.7933,428.6025,423.8092,441.9821,394.3926,286.4233,283.9307,,486.0218,436.4926,377.2019,495.1857,590.8725,344.3387,490.9267,661.7773,437.2933,430.1799,391.4912,431.7056,426.4058,453.5778,,438.456,414.1361,368.8738,400.2079,401.1677,386.9944,403.3532,Region Pampeana
2021-04-01,462.5053,489.7594,493.8886,451.8559,528.7255,474.3734,498.396,549.9607,467.5648,455.3326,453.3768,518.5354,427.7475,375.6388,343.4934,404.3404,459.54,459.2574,460.3287,403.1928,293.5356,290.1507,,490.5237,454.9925,391.3718,513.667,614.3212,355.2781,521.9013,698.1727,469.899,464.4327,409.9994,434.0744,428.2524,450.4288,,426.6878,427.8617,375.7776,418.2112,420.4021,399.7368,416.7238,Region Pampeana
2021-05-01,477.4449,505.1827,509.6244,467.2049,549.3839,497.7982,523.6602,525.6802,476.3777,465.5911,466.0473,539.9462,436.9802,383.6215,360.4048,404.3511,475.6288,477.7018,469.8425,409.6214,298.229,295.0681,,494.4385,467.0118,401.8805,535.7516,642.8497,370.0499,551.2548,732.4978,501.6959,497.9795,425.2731,435.0878,428.8129,461.1845,,437.7601,439.9611,383.0926,429.336,431.2241,414.2621,432.4077,Region Pampeana
2021-06-01,492.929,520.1609,524.8986,487.3887,573.6612,516.3461,551.8369,505.179,464.0932,481.0578,478.4177,563.0402,445.1325,402.9758,376.693,426.443,490.7892,490.5517,491.4519,420.2523,305.9101,303.3833,,510.5296,481.5706,415.1788,556.9774,673.2505,375.3557,569.0351,761.2962,518.0462,514.8015,430.9725,465.9338,460.2325,473.1483,,447.7124,450.3656,389.0534,444.555,448.0792,424.1241,443.0828,Region Pampeana
2021-07-01,507.0547,537.3565,542.084,505.2591,580.7423,539.4932,574.459,511.7346,511.3033,496.0517,495.7022,595.5197,456.4403,414.4586,397.5395,429.5651,496.3266,499.269,488.1136,430.6721,315.5434,311.7131,,521.2205,494.7861,427.5363,582.3544,709.4028,381.2368,585.8075,787.974,524.5406,518.0645,462.0075,467.4379,460.7225,481.9022,,425.2928,464.9138,394.0675,461.9311,462.878,436.657,456.1759,Region Pampeana
2021-08-01,518.532,544.382,547.9108,519.7498,584.7196,553.6062,586.1518,512.3844,490.1936,514.9427,513.2893,634.6419,465.5568,423.3213,416.3017,429.589,510.3589,513.8882,500.5077,426.0321,326.4745,320.2016,,483.8808,511.8576,444.4446,605.2375,732.9111,413.1743,599.5178,820.2444,531.3676,522.3636,467.8685,466.0048,459.0299,499.7967,,445.3019,497.2687,412.016,481.1851,484.3671,452.2558,473.2528,Region Pampeana
2021-09-01,536.214,559.1646,562.2706,533.2067,594.587,567.9455,599.6256,538.3868,508.3702,535.8817,531.7975,667.378,478.4686,447.1905,432.958,459.8984,538.2268,541.5148,529.0493,436.2809,334.8163,329.2462,,493.6535,528.2209,461.1384,630.8865,755.9663,452.9714,615.9715,863.5054,536.4692,523.561,476.9248,473.7768,466.6733,521.6877,,469.2549,523.0652,423.8425,500.1882,502.7453,461.5052,483.4694,Region Pampeana
2021-10-01,554.4476,578.3754,581.3162,552.0032,600.4406,579.1777,616.7283,576.6928,570.4532,559.2417,552.4639,695.0937,496.3623,460.3051,458.0922,462.2809,563.1593,569.4817,545.5117,444.8753,344.6719,337.9642,,498.1853,542.296,474.3615,657.7871,783.7244,493.353,634.1371,908.958,542.3542,524.0832,489.5878,480.7987,473.1252,538.5068,,472.4969,543.2563,432.3711,523.0063,526.4754,474.8469,497.8046,Region Pampeana
2021-11-01,570.0207,591.908,595.309,563.265,636.0219,580.868,619.0697,591.779,537.6475,574.8668,561.9419,707.7388,504.5946,465.1798,468.4009,462.3039,595.136,604.9085,567.8582,456.8656,358.3235,352.7424,,505.2715,556.5524,487.8528,674.0487,807.1199,494.2529,648.858,946.1338,547.7834,525.2088,497.5053,490.8675,482.933,548.9392,,496.0691,558.6254,439.5251,546.1543,547.7631,483.8945,506.8566,Region Pampeana
2021-12-01,590.0958,618.9266,623.4098,580.7414,697.7311,593.5608,628.47,600.1878,509.586,596.9363,579.4251,726.0814,521.7399,491.4747,491.3048,491.6264,617.2162,627.7112,587.9218,465.594,369.353,362.986,,507.8341,575.2217,506.6786,676.9793,809.5624,494.6309,672.1835,995.0224,553.4796,526.5634,532.7862,500.9088,492.7274,568.3825,,499.9842,575.1257,441.5079,571.515,572.9864,501.0846,524.2322,Region Pampeana
2022-01-01,612.8039,650.1235,655.8242,600.3465,714.962,613.7948,654.642,638.9568,633.8733,619.9533,599.8947,752.4065,539.9062,501.8449,510.4563,494.156,633.2557,646.5986,596.0123,475.309,382.9441,379.3758,,508.4276,592.6635,520.6434,701.8927,831.1551,536.6915,695.7262,1052.2465,563.8417,533.6748,544.0109,532.0055,524.5064,586.9918,,499.3506,589.5721,444.7139,599.4918,592.8312,520.3305,542.9078,Region Pampeana
2022-02-01,641.3956,693.6278,702.0697,629.829,745.6179,653.8722,670.5014,709.3929,777.0865,645.0754,619.2471,773.261,558.6677,513.7363,529.6346,499.5412,657.8142,672.3131,617.3442,493.0212,399.2041,395.8148,,523.1187,620.6398,543.7938,728.4243,868.1177,540.5674,733.7331,1093.6801,609.1202,577.4786,556.7023,537.811,529.7168,601.3228,,509.32,604.4491,456.7887,617.7078,612.0818,542.3978,566.9871,Region Pampeana
2022-03-01,683.9059,748.2639,759.9184,703.4267,810.7889,708.8413,701.2087,733.6811,822.0539,688.6741,645.5764,806.7721,582.1722,542.4403,555.3236,530.9372,717.7743,734.4601,671.2,522.8195,414.5021,411.9966,,571.0123,648.9746,574.7235,760.4544,904.5979,569.31,773.8048,1154.0957,650.5834,620.6915,563.2039,567.6306,558.4079,628.4168,,539.519,649.4922,574.516,649.9686,649.3805,569.8645,595.7269,Region Pampeana
2022-04-01,723.9509,789.6908,802.5888,765.7042,869.8319,756.86,750.727,748.5483,783.8812,729.8427,676.0474,854.424,605.8854,561.2437,595.1055,531.0094,781.6751,808.09,707.944,543.8171,432.1312,426.4009,,596.6285,684.9308,607.7809,812.1676,964.9592,605.587,811.4391,1198.8295,688.8509,657.4803,588.7107,583.8151,573.5012,658.5599,,584.8941,686.8439,597.8817,703.8303,705.497,601.4204,628.6929,Region Pampeana
2022-05-01,762.1563,824.1338,836.6695,804.1657,922.9636,791.7889,802.9948,769.8373,746.7711,762.511,713.6822,905.2914,638.3152,591.071,631.5329,554.9437,833.6854,867.3454,739.7316,561.7817,447.4648,442.8104,,606.4319,723.0158,643.5095,863.5903,1030.379,647.8742,869.2756,1251.1215,756.8599,728.7442,626.2172,599.9536,589.9845,690.6262,,625.8844,717.7169,620.3204,746.2508,748.2219,628.2846,658.5201,Region Pampeana
2022-06-01,801.4471,859.5961,871.7839,842.6694,951.2782,828.9966,853.5369,773.9697,805.5612,809.2695,752.2102,951.9367,673.6505,631.579,676.922,591.0936,884.4418,919.5811,786.3588,595.5444,469.9948,463.2204,,654.1589,765.2133,689.6237,924.4932,1103.125,713.4812,919.697,1323.3975,799.6221,770.3501,666.1502,601.2802,589.0555,715.9241,,628.7256,754.6898,633.0298,787.2974,788.6981,657.3309,689.1617,Region Pampeana
2022-07-01,861.702,911.6162,922.8538,899.6636,981.8548,896.7029,939.519,837.2302,860.2762,889.2177,812.6022,1026.6245,728.4193,674.1781,740.3019,615.1381,964.7139,1002.964,857.948,619.2385,484.6598,478.9451,,675.3401,843.2412,740.8835,989.2239,1186.8558,742.1248,982.8096,1434.9914,849.6121,808.4753,695.189,637.8447,625.1431,818.3301,,652.8991,828.8717,657.2769,856.3994,846.6811,710.5321,746.761,Region Pampeana
2022-08-01,921.3802,978.4495,989.9724,967.9418,1013.3739,968.1238,1039.1567,915.8308,1009.9028,1005.3068,876.9211,1113.6445,783.8091,720.1681,794.7249,653.5986,1062.1811,1099.3736,958.3673,649.7846,508.9849,500.4746,,702.7436,914.0506,806.8465,1042.108,1231.8828,826.0176,1040.6888,1516.7155,891.0846,840.6565,764.1147,662.3649,645.9816,851.0147,,669.6284,913.2888,700.0279,917.2334,910.1493,777.8293,821.6584,Region Pampeana
2022-09-01,979.0952,1043.7363,1056.8821,1022.0843,1048.6844,1024.6773,1145.1176,983.4917,1205.4043,1089.2524,927.9085,1163.6468,835.184,782.6906,849.1839,723.3205,1168.8358,1220.3088,1025.1612,671.2012,526.5039,518.7019,,719.929,969.2023,863.4224,1086.393,1298.9685,829.2721,1096.4184,1592.728,936.741,880.0994,818.3932,678.2712,661.6796,900.5616,,732.2534,982.0322,730.7558,970.0002,968.1521,829.7801,876.7898,Region Pampeana
2022-10-01,1039.2079,1101.8147,1116.2498,1079.7426,1082.5975,1092.4002,1209.0999,1091.49,1314.2987,1155.0405,974.6275,1204.6942,884.1337,828.4635,912.2667,753.638,1249.3424,1313.0303,1071.5727,716.257,560.6299,547.7171,,782.3397,1022.4126,917.1567,1165.6207,1383.8167,915.203,1149.3269,1654.734,994.5904,935.9842,844.2244,752.5915,735.5676,954.4848,,754.2244,1059.7202,771.0735,1039.689,1034.4907,876.6805,929.0474,Region Pampeana
2016-12-01,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,100,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,100,100.0,100.0,Region Noroeste
2017-01-01,101.6014,101.0322,100.952,98.8728,100.0957,102.3191,105.3914,103.0886,103.5354,103.2973,101.5901,101.2316,101.6513,101.3444,103.0657,100.0016,100.483,99.987,101.5227,101.5904,102.1901,102.6262,,101.4549,100.4121,100.6625,102.7132,103.5035,100.6347,102.928,101.507,103.0711,103.364,103.6108,104.1098,104.3165,103.4112,,105.4733,102.5176,100.5123,102.48,102.0506,102.0385,101.3387,Region Noroeste
2017-02-01,103.7115,103.8789,103.7432,101.6416,100.8993,104.6783,118.4508,104.62,112.6189,105.7554,104.8222,103.1794,105.1024,105.4591,104.8255,105.9533,100.4131,99.7199,101.8661,107.6923,104.8678,104.7158,,110.8838,100.6545,101.7556,104.0851,105.3849,102.1886,105.5673,103.06,105.9184,106.6775,106.584,107.0784,107.4409,103.4842,,107.1831,103.0963,102.8592,103.3877,102.9901,103.5259,102.7532,Region Noroeste
2017-03-01,107.055,105.9988,106.0164,105.3254,102.47,108.5539,120.0353,104.3238,113.5278,110.3367,105.8768,103.7632,106.2373,107.1161,107.4892,106.8251,102.2209,101.433,103.8727,121.3727,106.3262,106.7926,,132.892,102.0194,103.088,107.044,107.7112,106.1823,106.4422,104.7365,106.4353,106.745,107.6028,113.163,112.4006,105.1461,,110.1296,105.8422,130.753,105.0341,105.0314,105.685,104.8392,Region Noroeste
2017-04-01,109.9626,108.3813,108.5022,107.5939,104.2851,113.6932,121.7937,102.545,117.5041,113.6514,107.5409,105.4098,107.9044,109.2687,109.1518,109.3599,105.8574,105.416,106.7827,131.8395,107.8269,108.3707,,151.5077,103.1266,103.8764,109.2143,110.9099,103.3824,106.9891,106.4279,106.5662,106.3323,108.1736,120.6617,120.1849,107.7095,,114.2659,107.121,131.7883,107.1572,107.2411,106.9473,106.1614,Region Noroeste
2017-05-01,111.636,109.5925,109.6605,108.9839,105.5514,115.5174,121.8098,99.7088,119.4328,113.4864,109.1196,107.2938,109.431,111.2548,111.1857,111.3087,107.8263,107.9576,107.551,135.6425,110.1215,110.7852,,157.5096,106.0504,108.2148,110.9083,113.4746,103.3824,108.233,107.6207,107.0892,106.6192,110.8271,120.8609,120.3891,108.8826,,117.7352,109.0052,133.0204,109.0168,109.1995,108.1839,107.4631,Region Noroeste
2017-06-01,112.6924,110.239,110.2278,110.3779,106.3628,117.4512,121.3194,98.4891,116.4353,115.6338,110.3166,108.739,110.5857,111.5999,111.9728,111.3091,110.9264,111.7892,109.118,136.4026,111.1992,111.928,,158.3366,106.5386,109.4786,112.6816,115.6587,104.1038,109.1964,109.4828,107.926,107.4272,111.4276,121.8266,121.3416,110.3471,,118.2129,111.0,133.4391,109.398,109.5642,108.4948,107.7993,Region Noroeste
2017-07-01,114.2857,111.3233,111.1536,112.6957,108.0229,119.9041,121.479,97.653,111.3688,117.0676,112.5036,110.8257,112.7898,113.8749,113.083,114.4926,110.601,111.9941,107.6808,138.6344,115.3833,115.898,,159.1807,109.3629,112.6322,116.0536,118.8001,112.773,112.3778,110.5128,113.2564,112.8901,111.9558,121.6774,121.1962,113.0802,,120.3156,113.657,135.338,111.2471,111.0339,109.4154,108.686,Region Noroeste
2017-08-01,115.7385,112.7874,112.7095,110.9621,109.4964,121.3931,123.1188,98.5305,119.9902,117.4203,113.3291,112.2464,113.5138,116.0454,116.4343,115.7421,110.3081,111.464,107.8853,139.6986,117.9652,118.1472,,159.5427,110.1396,113.5387,118.4669,120.2248,117.8038,113.7116,111.346,114.2109,113.2103,114.3504,124.5091,123.4129,116.6181,,126.8149,116.9202,137.384,112.9072,112.9389,111.4284,110.6453,Region Noroeste
2017-09-01,117.7781,115.8514,115.8867,114.4077,111.6267,122.7954,125.379,101.8583,128.58,120.0309,115.6056,114.0754,115.8666,116.804,118.1626,115.7444,111.707,113.3315,108.3017,141.2223,120.2993,120.6158,,160.1887,111.3973,114.2765,120.7606,122.8126,121.6134,114.5102,113.7591,114.6675,113.3632,114.7155,125.999,124.7174,118.2457,,126.1091,118.7727,139.22,114.7894,114.8553,113.2292,112.3889,Region Noroeste
2017-10-01,119.9939,118.0512,118.0954,116.3445,112.6986,124.1363,126.8599,105.9272,135.7913,121.8653,117.7436,115.0242,118.2075,120.004,120.1798,119.8669,115.1964,116.6662,112.1155,142.4805,121.8985,122.2995,,160.261,112.4689,115.2406,122.3932,124.1183,124.7519,115.9691,114.7653,117.0905,115.9976,114.6395,132.5952,131.3969,120.1608,,128.6601,121.2459,139.6695,117.2603,117.3561,114.7045,113.6572,Region Noroeste
2017-11-01,121.506,119.1339,118.9174,117.2352,112.9049,125.2232,128.2593,114.5922,134.5363,123.8373,120.6398,117.8903,121.1088,120.8879,121.8289,120.1539,116.9432,118.2112,114.2853,144.0943,124.0169,124.5464,,161.3956,113.6152,115.6337,123.9231,125.6965,124.9312,119.1704,116.906,121.5842,121.2483,116.088,134.3713,133.2633,123.0569,,133.3472,122.5967,139.7915,118.1633,118.2307,116.2012,115.1645,Region Noroeste
2017-12-01,124.313,120.5958,120.2373,118.2534,114.71,126.0048,128.563,122.3794,132.4172,126.0922,123.0888,119.3057,123.734,121.4554,123.1161,120.16,117.8076,118.9357,115.4429,163.7299,126.2709,125.8216,,197.4785,116.4857,120.3011,125.5999,127.4221,128.5333,122.9612,118.5424,127.497,128.0826,117.2794,135.2912,134.3416,124.7331,,135.3751,124.3549,139.7306,118.6132,118.5676,117.4346,116.4605,Region Noroeste
2018-01-01,126.6479,122.4465,122.0255,119.5484,116.2123,127.2554,130.4007,126.6823,134.974,128.4308,125.3744,120.348,126.2317,124.366,125.2886,123.6463,117.4853,118.7128,114.9124,170.9317,128.8373,129.5419,,208.0557,118.1949,121.3725,127.5567,129.2688,129.4723,125.4409,121.5652,129.6434,129.9288,120.0297,139.219,138.3331,128.4646,,142.0607,127.2006,140.5603,122.2644,121.5737,119.4494,118.0611,Region Noroeste
2018-02-01,129.236,124.6618,124.2531,121.5748,118.7867,129.0959,132.397,133.1991,134.616,131.2291,127.5041,123.2825,128.2241,126.9426,127.4907,126.515,116.7573,117.7768,114.6201,174.9795,131.4052,132.0329,,213.7232,120.0469,123.4756,129.6688,131.3253,132.8263,131.4907,123.6185,136.8119,137.7896,126.6332,154.765,154.1405,129.8506,,142.0096,129.6989,140.9524,125.1444,124.6395,121.4153,119.8581,Region Noroeste
2018-03-01,133.248,128.4881,128.0019,125.79,122.7195,134.9382,133.7277,137.8384,134.7104,135.1951,131.8699,126.0347,132.8652,127.5225,128.4871,126.7701,118.1545,119.0552,116.2664,178.9125,133.3328,134.0495,,217.592,124.6761,130.4185,131.9262,133.3477,135.5147,136.6204,126.7171,138.0276,138.4301,140.5967,159.8844,159.3549,135.5034,,152.291,133.1318,169.1288,128.4243,128.2836,123.0472,121.0521,Region Noroeste
2018-04-01,137.0205,129.8796,129.1592,130.3392,123.2371,140.2094,136.6691,131.2048,129.8391,137.5469,134.8898,128.0001,136.0649,129.0775,129.9777,128.3753,123.2706,125.1034,119.4286,199.3067,137.4499,137.9223,,253.2606,126.091,131.9293,134.3024,136.0759,136.7224,140.0829,129.4516,143.0082,143.7912,141.6526,164.0095,163.8925,139.4962,,159.5578,135.1916,171.5843,130.6261,130.5738,125.4644,123.3986,Region Noroeste
2018-05-01,140.178,133.6202,133.1179,141.6184,124.7265,143.4434,143.2644,128.2984,132.4375,141.3104,137.1133,132.984,137.8176,131.3504,131.7407,131.0459,126.7907,129.4958,121.1203,202.7461,138.6635,139.1628,,256.8615,128.5875,133.9757,138.2753,139.5709,145.3009,143.1119,136.3229,145.5275,146.0487,143.0697,169.8319,169.1276,140.453,,159.4901,137.8211,172.2076,132.4006,132.4192,128.1681,126.2587,Region Noroeste
2018-06-01,144.9444,140.8608,140.9249,155.148,131.1975,148.6808,150.7758,126.3871,143.3624,144.3665,140.4153,140.7712,140.3546,132.5093,134.011,131.3379,128.8026,132.1393,121.8084,206.5979,143.282,143.3562,,260.3056,132.978,137.7293,142.526,144.3686,151.3765,149.8176,144.8809,151.4046,151.5578,150.1103,170.7499,169.1276,142.8296,,155.9755,143.1709,173.216,135.7591,135.8343,132.4473,130.8611,Region Noroeste
2018-07-01,149.9066,146.8812,147.0134,160.1247,135.04,153.0164,162.4696,128.1263,162.2929,147.8402,145.9617,147.9199,145.6277,136.26,136.6925,135.9226,130.7871,133.6253,124.8377,208.6886,145.227,146.0956,,262.1292,138.6219,142.9096,147.5126,149.805,155.2362,157.565,154.5683,161.3074,162.3894,152.4403,172.4652,169.8943,148.015,,160.0692,147.5881,176.4408,141.6122,141.3403,137.3584,136.3675,Region Noroeste
2018-08-01,155.8659,154.6288,154.3826,163.8176,140.3799,158.2607,171.5134,132.3168,187.87,151.7988,156.341,154.4759,156.6591,138.154,138.0298,138.2508,130.5862,133.6064,124.2553,221.8472,148.5318,148.3568,,284.7734,143.0701,147.7377,151.8923,154.0167,163.2616,164.7258,160.0601,172.2426,174.3838,153.5227,187.4043,185.4027,152.724,,162.6274,155.6139,179.7461,145.0923,145.0938,141.859,140.6062,Region Noroeste
2018-09-01,165.1776,164.2676,164.182,183.7079,152.4825,170.6768,191.1478,141.0949,166.3472,161.2657,164.8635,169.8503,164.0129,144.3008,143.0501,145.2764,138.298,143.7531,126.8629,227.8709,149.4969,149.9684,,289.8551,156.7015,157.5851,158.6412,163.4936,163.7834,177.6333,176.4431,189.2644,191.2487,156.2422,193.1104,190.3007,163.0662,,164.282,169.1394,181.3743,155.5604,155.7561,154.2717,153.5544,Region Noroeste
2018-10-01,173.9582,173.28,173.7677,194.3089,159.0811,181.4447,208.1278,151.2276,182.1711,168.3157,169.888,178.0187,168.5011,147.8654,149.7191,146.4194,146.3604,150.0068,138.7167,244.4193,151.8748,151.7578,,318.6065,164.1919,164.4633,165.7829,172.8437,170.6105,192.0253,194.7479,207.435,211.1987,160.7928,195.9535,192.1436,170.2379,,171.4997,176.8953,181.6726,161.1613,161.4435,163.5088,163.0982,Region Noroeste
2018-11-01,179.6479,178.2957,177.7199,199.4537,162.3103,189.8531,213.1165,162.7642,177.2736,174.136,182.3001,185.6167,181.7343,155.4065,157.039,154.1332,150.4737,154.0614,142.9532,250.5666,154.615,155.1531,,327.3153,169.2621,171.5341,180.5965,195.7627,174.0708,197.2996,201.0167,214.1237,218.6875,162.6995,200.2283,196.2709,174.4732,,174.3341,180.6001,187.1826,165.0404,165.319,172.3096,172.4635,Region Noroeste
2018-12-01,183.718,181.8631,180.8612,202.9933,164.6444,195.6433,216.7868,167.278,177.1395,180.9514,188.8318,192.9234,188.1339,157.4922,159.8316,155.6674,151.8788,156.9177,141.3165,253.9186,160.6656,159.2659,,329.8932,172.3881,175.6353,187.5983,204.2289,183.5411,203.0743,205.9815,213.5837,216.9088,181.0672,215.1189,211.4188,179.6701,,179.6823,184.7019,187.5955,169.4739,169.5155,177.6564,178.1112,Region Noroeste
2019-01-01,189.6231,187.7361,186.331,207.0717,170.6762,203.1159,219.1444,178.0742,179.0893,186.951,197.5085,200.708,196.9627,162.9281,162.23,163.4727,152.4122,157.3046,142.1568,268.711,165.0247,164.0531,,350.1704,177.4474,182.0662,196.0894,214.1852,185.4688,204.4993,208.9998,212.8397,215.4308,185.559,228.6639,225.2109,185.4879,,188.8718,187.3122,187.5955,177.7211,177.0587,185.7186,185.5732,Region Noroeste
2019-02-01,197.617,200.6078,200.2345,210.8744,190.7095,213.7127,223.9677,186.2299,201.891,191.3109,203.2044,206.7358,202.602,166.9429,166.0866,167.6109,154.454,159.358,144.1745,288.5078,168.0107,166.7936,,384.8967,182.3949,188.026,200.7878,219.7608,189.7926,206.5831,211.0145,215.5835,217.9803,186.4298,230.3913,226.7862,190.3606,,194.5345,192.496,190.8899,182.1958,181.7955,192.5416,192.6777,Region Noroeste
2019-03-01,207.2604,213.0339,213.9621,220.8591,209.0763,233.1033,230.4828,184.2665,210.9604,199.3686,206.5785,212.4803,205.5718,173.9572,168.2763,178.3885,159.0908,164.0141,148.7705,295.416,176.7216,175.9265,,392.1336,188.8111,195.1029,211.1458,229.9296,199.6935,216.2516,218.3053,220.9292,222.8791,205.9456,239.9043,236.6375,193.2556,,197.4549,195.9648,239.1842,189.4298,189.538,198.8668,199.2654,Region Noroeste
2019-04-01,214.7732,218.3462,219.3178,226.2964,215.0215,248.7254,244.7256,180.1906,203.0792,210.1863,211.589,222.7391,209.6871,175.0885,169.1853,179.6932,167.4764,173.1193,155.6477,304.5467,178.1948,177.4701,,407.197,198.6893,204.5695,219.6788,241.5999,196.0537,227.0772,227.3099,230.1692,232.4028,221.0214,254.6569,251.4796,202.1036,,206.5915,204.5309,242.6714,197.8794,198.2584,206.1925,206.7303,Region Noroeste
2019-05-01,223.0958,223.1516,223.8779,232.6658,215.9303,264.0637,259.3863,175.9621,206.5874,218.9845,218.1003,230.0245,216.0664,178.7623,171.2857,184.5943,174.1356,181.2225,159.2801,342.548,181.0288,179.3716,,477.3719,205.1609,211.9758,227.8591,254.2104,208.553,237.6937,239.9078,238.2617,240.549,235.1206,261.8729,258.6471,207.0696,,214.8199,207.6636,243.1671,204.8311,205.4582,212.1594,213.0138,Region Noroeste
2019-06-01,229.3958,227.9431,228.3927,238.7147,217.0395,276.9706,267.1445,173.5369,212.5664,226.4202,224.8157,242.3096,221.8318,183.6813,174.6206,190.749,179.7817,185.8403,167.0817,353.2184,185.2532,183.8147,,492.7916,212.1571,218.195,239.2954,269.6252,212.2131,238.6925,236.5505,241.2681,243.4224,235.2192,277.9078,274.0349,216.2327,,226.2636,212.3127,244.385,213.1929,213.9433,216.5683,217.0776,Region Noroeste
